_id,Causa,Causa Classificada,UF ID,Unidade de federação,Sexo,Idade,Ano,Taxa de mortalidade,Número de óbitos,Mortalidade Proporcional,Classificação,top,filtro_1
1668944,Out ds da pele e tecidos subcutâneos,108 Out ds da pele e tecidos subcutâneos,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.13,0,0,108,,
1669088,Câncer de tireoide,089 Câncer de tireoide,135,Brasil,Ambos,Todas as idades (padronizado),2014,0.5,0,0,89,,
1669142,Meningite,033 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),1995,5.41,0,0,33,,
1669165,Out ds infecciosas,083 Out ds infecciosas,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.73,0,0,83,,
1669167,Desnutrição protéico-calórica,038 Desnutrição protéico-calórica,135,Brasil,Ambos,Todas as idades (padronizado),2014,3.32,0,0,38,,
1669441,Calor ambiental e exposição ao frio,106 Calor ambiental e exposição ao frio,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.16,0,0,106,,
1669479,Câncer de lábio e cavidade oral,047 Câncer de lábio e cavidade oral,135,Brasil,Ambos,Todas as idades (padronizado),2011,2.34,0,0,47,,
1669743,Câncer de esôfago,030 Câncer de esôfago,135,Brasil,Ambos,Todas as idades (padronizado),1993,6,0,0,30,,
1669778,Ds ginecológicas,120 Ds ginecológicas,135,Brasil,Ambos,Todas as idades (padronizado),1992,0.08,0,0,120,,
1669886,Intervenção jurídica,126 Intervenção jurídica,135,Brasil,Ambos,Todas as idades (padronizado),1992,0.02,0,0,126,,
1669936,Íleo paralítico e obstrução intestinal,043 Íleo paralítico e obstrução intestinal,135,Brasil,Ambos,Todas as idades (padronizado),1993,3.57,0,0,43,,
1670756,Cólon e câncer de reto,016 Cólon e câncer de reto,135,Brasil,Ambos,Todas as idades (padronizado),2010,10.48,0,0,16,,
1670020,Câncer de lábio e cavidade oral,050 Câncer de lábio e cavidade oral,135,Brasil,Ambos,Todas as idades (padronizado),1998,2.47,0,0,50,,
1670021,Febre amarela,126 Febre amarela,135,Brasil,Ambos,Todas as idades (padronizado),2015,0,0,0,126,,
1670080,Linfoma não Hodgkin,042 Linfoma não Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),2014,2.72,0,0,42,,
1670104,Acidentes de trânsito,007 Acidentes de trânsito,135,Brasil,Ambos,Todas as idades (padronizado),1991,31.64,0,0,7,1,19911
1670257,Calor ambiental e exposição ao frio,110 Calor ambiental e exposição ao frio,135,Brasil,Ambos,Todas as idades (padronizado),2010,0.14,0,0,110,,
1670261,Dengue,126 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),1994,0.01,0,0,126,,
1670467,Tripanossomíase Africana,133 Tripanossomíase Africana,135,Brasil,Ambos,Todas as idades (padronizado),1999,0,0,0,133,,
1670513,Corpo estranho,043 Corpo estranho,135,Brasil,Ambos,Todas as idades (padronizado),1991,3.63,0,0,43,,
1670529,Out ds tropicais negligenciadas,117 Out ds tropicais negligenciadas,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.09,0,0,117,,
1670538,Meningite,036 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),1998,4.52,0,0,36,,
1670557,Efeitos adversos de tratamento médico,059 Efeitos adversos de tratamento médico,135,Brasil,Ambos,Todas as idades (padronizado),2017,1.54,0,0,59,,
1670643,Conflict and terrorism,123 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.01,0,0,123,,
1670679,Câncer de bexiga,048 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2010,2.33,0,0,48,,
1670695,"Câncer de traq, brônq pulmão","012 Câncer de traq, brônq pulmão",135,Brasil,Ambos,Todas as idades (padronizado),1998,16.35,0,0,12,,
1670709,Fibrilação e flutter atrial,041 Fibrilação e flutter atrial,135,Brasil,Ambos,Todas as idades (padronizado),2000,3.94,0,0,41,,
1670773,Câncer de bexiga,049 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2009,2.33,0,0,49,,
1670777,D cerebrovascular,002 D cerebrovascular,135,Brasil,Ambos,Todas as idades (padronizado),2007,69.05,0,0,2,1,20071
1670951,Câncer de útero,073 Câncer de útero,135,Brasil,Ambos,Todas as idades (padronizado),2012,1.13,0,0,73,,
1670980,Pneumoconiose,106 Pneumoconiose,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.18,0,0,106,,
1671252,Out ds respiratórias crônicas,086 Out ds respiratórias crônicas,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.66,0,0,86,,
1671160,D vascular periférica,077 D vascular periférica,135,Brasil,Ambos,Todas as idades (padronizado),2004,1.04,0,0,77,,
1671443,Out deficiências nutricionais,094 Out deficiências nutricionais,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.35,0,0,94,,
1671481,"Distúrbios endócrin, metabólic, sanguín e imunoló","042 Distúrbios endócrin, metabólic, sanguín e imunoló",135,Brasil,Ambos,Todas as idades (padronizado),2006,3.23,0,0,42,,
1671514,Meningite,047 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),2003,2.62,0,0,47,,
1671611,Apendicite,086 Apendicite,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.66,0,0,86,,
1671899,Ebola,130 Ebola,135,Brasil,Ambos,Todas as idades (padronizado),1991,0,0,0,130,,
1671892,Câncer de esôfago,027 Câncer de esôfago,135,Brasil,Ambos,Todas as idades (padronizado),2009,5.14,0,0,27,,
1671985,Meningite,033 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),1992,5.7,0,0,33,,
1672079,Parkinson,036 Parkinson,135,Brasil,Ambos,Todas as idades (padronizado),2009,4.29,0,0,36,,
1672232,Linfoma não Hodgkin,046 Linfoma não Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),1996,3.01,0,0,46,,
1672349,"Câncer de traq, brônq pulmão","012 Câncer de traq, brônq pulmão",135,Brasil,Ambos,Todas as idades (padronizado),2004,16.33,0,0,12,,
1672354,Afogamento,032 Afogamento,135,Brasil,Ambos,Todas as idades (padronizado),2002,4.7,0,0,32,,
1672377,Transtornos maternos,064 Transtornos maternos,135,Brasil,Ambos,Todas as idades (padronizado),1993,1.8,0,0,64,,
1672413,Doenças de pele bacterianas,067 Doenças de pele bacterianas,135,Brasil,Ambos,Todas as idades (padronizado),1994,1.58,0,0,67,,
1672534,Cirrose e outras ds hepáticas crônicas,011 Cirrose e outras ds hepáticas crônicas,135,Brasil,Ambos,Todas as idades (padronizado),2015,15.08,0,0,11,,
1672698,Equinococose cística,132 Equinococose cística,135,Brasil,Ambos,Todas as idades (padronizado),2001,0,0,0,132,,
1672774,Outras neoplasias,076 Outras neoplasias,135,Brasil,Ambos,Todas as idades (padronizado),1995,1.09,0,0,76,,
1672835,Quedas,024 Quedas,135,Brasil,Ambos,Todas as idades (padronizado),1998,7.49,0,0,24,,
1673021,Mieloma múltiplo,065 Mieloma múltiplo,135,Brasil,Ambos,Todas as idades (padronizado),2011,1.48,0,0,65,,
1673400,Asma,071 Asma,135,Brasil,Ambos,Todas as idades (padronizado),2017,1.16,0,0,71,,
1673433,Pneumoconiose,097 Pneumoconiose,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.31,0,0,97,,
1673520,D pulmonar obstrutiva crônica,005 D pulmonar obstrutiva crônica,135,Brasil,Ambos,Todas as idades (padronizado),2012,31.8,0,0,5,1,20121
1673794,Coqueluche,109 Coqueluche,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.14,0,0,109,,
1673856,Afogamento,039 Afogamento,135,Brasil,Ambos,Todas as idades (padronizado),2013,3.29,0,0,39,,
1673924,Câncer de bexiga,049 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2012,2.27,0,0,49,,
1674095,Câncer de nasofaringe,098 Câncer de nasofaringe,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.26,0,0,98,,
1674138,Out ds respiratórias crônicas,092 Out ds respiratórias crônicas,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.58,0,0,92,,
1674153,Leucemia,034 Leucemia,135,Brasil,Ambos,Todas as idades (padronizado),2001,4.55,0,0,34,,
1674166,Meningite,054 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),2008,1.92,0,0,54,,
1674591,Artrite reumatoide,099 Artrite reumatoide,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.25,0,0,99,,
1674664,Ds sexualmente transmissíveis exceto HIV,054 Ds sexualmente transmissíveis exceto HIV,135,Brasil,Ambos,Todas as idades (padronizado),1996,2.15,0,0,54,,
1674705,Epilepsia,073 Epilepsia,135,Brasil,Ambos,Todas as idades (padronizado),2004,1.14,0,0,73,,
1674812,Desnutrição protéico-calórica,023 Desnutrição protéico-calórica,135,Brasil,Ambos,Todas as idades (padronizado),2001,7.47,0,0,23,,
1674870,Conflict and terrorism,126 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.02,0,0,126,,
1675098,Cirrose e outras ds hepáticas crônicas,010 Cirrose e outras ds hepáticas crônicas,135,Brasil,Ambos,Todas as idades (padronizado),2006,17.02,0,0,10,1,20061
1675101,Infec vias aéreas infer,004 Infec vias aéreas infer,135,Brasil,Ambos,Todas as idades (padronizado),1996,50.12,0,0,4,1,19961
1675130,Câncer de pele não melanoma,069 Câncer de pele não melanoma,135,Brasil,Ambos,Todas as idades (padronizado),2010,1.26,0,0,69,,
1675258,Parkinson,038 Parkinson,135,Brasil,Ambos,Todas as idades (padronizado),2001,4.22,0,0,38,,
1675270,Equinococose cística,127 Equinococose cística,135,Brasil,Ambos,Todas as idades (padronizado),2010,0,0,0,127,,
1675300,Malária,118 Malária,135,Brasil,Ambos,Todas as idades (padronizado),2009,0.04,0,0,118,,
1675336,Febre tifóide e paratifóide,120 Febre tifóide e paratifóide,135,Brasil,Ambos,Todas as idades (padronizado),1998,0.02,0,0,120,,
1675375,Hemoglobinopatias e anemias hemolíticas,068 Hemoglobinopatias e anemias hemolíticas,135,Brasil,Ambos,Todas as idades (padronizado),1990,1.46,0,0,68,,
1675443,Leishmaniose,085 Leishmaniose,135,Brasil,Ambos,Todas as idades (padronizado),2005,0.67,0,0,85,,
1675552,Câncer renal,062 Câncer renal,135,Brasil,Ambos,Todas as idades (padronizado),2008,1.59,0,0,62,,
1675812,Out ds infecciosas intestinais,122 Out ds infecciosas intestinais,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.01,0,0,122,,
1675820,Úlcera de decúbito,088 Úlcera de decúbito,135,Brasil,Ambos,Todas as idades (padronizado),2005,0.6,0,0,88,,
1675827,Difteria,127 Difteria,135,Brasil,Ambos,Todas as idades (padronizado),2006,0,0,0,127,,
1675992,Diabetes mellitus,008 Diabetes mellitus,135,Brasil,Ambos,Todas as idades (padronizado),2002,27.47,0,0,8,1,20021
1676077,Câncer de ovário,054 Câncer de ovário,135,Brasil,Ambos,Todas as idades (padronizado),2012,1.99,0,0,54,,
1676259,Câncer de bexiga,052 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),1999,2.45,0,0,52,,
1676303,Leucemia,036 Leucemia,135,Brasil,Ambos,Todas as idades (padronizado),2011,4.25,0,0,36,,
1676325,Outras neoplasias malignas,032 Outras neoplasias malignas,135,Brasil,Ambos,Todas as idades (padronizado),1995,5.57,0,0,32,,
1676337,Raiva,114 Raiva,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.14,0,0,114,,
1676339,Malária,117 Malária,135,Brasil,Ambos,Todas as idades (padronizado),2010,0.04,0,0,117,,
1676535,Zika virus,129 Zika virus,135,Brasil,Ambos,Todas as idades (padronizado),2007,0,0,0,129,,
1676621,Asma,063 Asma,135,Brasil,Ambos,Todas as idades (padronizado),2011,1.5,0,0,63,,
1676641,Hepatite,083 Hepatite,135,Brasil,Ambos,Todas as idades (padronizado),2000,0.78,0,0,83,,
1676676,Quedas,021 Quedas,135,Brasil,Ambos,Todas as idades (padronizado),2017,7.98,0,0,21,,
1676737,Neoplasia não maligna da bexiga,043 Neoplasia não maligna da bexiga,135,Brasil,Ambos,Todas as idades (padronizado),1996,3.31,0,0,43,,
1676770,Zika virus,126 Zika virus,135,Brasil,Ambos,Todas as idades (padronizado),2008,0,0,0,126,,
1676898,Mesotelioma,094 Mesotelioma,135,Brasil,Ambos,Todas as idades (padronizado),1999,0.36,0,0,94,,
1677083,Doenças de pele bacterianas,065 Doenças de pele bacterianas,135,Brasil,Ambos,Todas as idades (padronizado),1996,1.59,0,0,65,,
1677130,Esclerose múltipla,103 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.18,0,0,103,,
1677177,Câncer renal,059 Câncer renal,135,Brasil,Ambos,Todas as idades (padronizado),2011,1.65,0,0,59,,
1677258,Intoxicação,102 Intoxicação,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.22,0,0,102,,
1677296,Malária,117 Malária,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.03,0,0,117,,
1677323,Esclerose múltipla,103 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.18,0,0,103,,
1677485,Difteria,122 Difteria,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.02,0,0,122,,
1677667,D cerebrovascular,002 D cerebrovascular,135,Brasil,Ambos,Todas as idades (padronizado),1995,106.42,0,0,2,1,19951
1677685,Varicela e herpes zoster,105 Varicela e herpes zoster,135,Brasil,Ambos,Todas as idades (padronizado),2005,0.17,0,0,105,,
1677851,Intoxicação,100 Intoxicação,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.42,0,0,100,,
1677900,Malária,116 Malária,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.07,0,0,116,,
1678044,Doenças do aparelho digestivo alto,041 Doenças do aparelho digestivo alto,135,Brasil,Ambos,Todas as idades (padronizado),2002,3.87,0,0,41,,
1678208,Difteria,128 Difteria,135,Brasil,Ambos,Todas as idades (padronizado),2008,0,0,0,128,,
1678366,Câncer cervical,034 Câncer cervical,135,Brasil,Ambos,Todas as idades (padronizado),2016,4.2,0,0,34,,
1678568,Conflict and terrorism,125 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),1999,0.01,0,0,125,,
1678639,Neoplasia não maligna da bexiga,030 Neoplasia não maligna da bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2014,4.39,0,0,30,,
1678851,Câncer de Laringe,048 Câncer de Laringe,135,Brasil,Ambos,Todas as idades (padronizado),2008,2.37,0,0,48,,
1678871,Glomerulonefrite aguda,113 Glomerulonefrite aguda,135,Brasil,Ambos,Todas as idades (padronizado),1993,0.12,0,0,113,,
1679029,Intoxicação,103 Intoxicação,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.19,0,0,103,,
1679085,"Distúrbios endócrin, metabólic, sanguín e imunoló","047 Distúrbios endócrin, metabólic, sanguín e imunoló",135,Brasil,Ambos,Todas as idades (padronizado),2000,2.75,0,0,47,,
1679241,Linfoma de Hodgkin,092 Linfoma de Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),1998,0.48,0,0,92,,
1679254,D renal crônica,014 D renal crônica,135,Brasil,Ambos,Todas as idades (padronizado),1997,15.63,0,0,14,,
1679496,Raiva,122 Raiva,135,Brasil,Ambos,Todas as idades (padronizado),1996,0.02,0,0,122,,
1679721,Doenças de pele bacterianas,063 Doenças de pele bacterianas,135,Brasil,Ambos,Todas as idades (padronizado),1998,1.61,0,0,63,,
1679809,Tripanossomíase Africana,131 Tripanossomíase Africana,135,Brasil,Ambos,Todas as idades (padronizado),2007,0,0,0,131,,
1679844,Violência interpessoal,009 Violência interpessoal,135,Brasil,Ambos,Todas as idades (padronizado),1994,28.33,0,0,9,1,19941
1679921,D renal crônica,014 D renal crônica,135,Brasil,Ambos,Todas as idades (padronizado),1990,16.45,0,0,14,,
1679968,Alzheimer e outras demências,004 Alzheimer e outras demências,135,Brasil,Ambos,Todas as idades (padronizado),2011,35.01,0,0,4,1,20111
1680047,Infec vias aéreas infer,003 Infec vias aéreas infer,135,Brasil,Ambos,Todas as idades (padronizado),2014,40.11,0,0,3,1,20141
1680233,Encefalite,100 Encefalite,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.25,0,0,100,,
1680236,Diabetes mellitus,008 Diabetes mellitus,135,Brasil,Ambos,Todas as idades (padronizado),1998,27.34,0,0,8,1,19981
1680247,Violência interpessoal,008 Violência interpessoal,135,Brasil,Ambos,Todas as idades (padronizado),1995,29.86,0,0,8,1,19951
1680522,Cirrose e outras ds hepáticas crônicas,011 Cirrose e outras ds hepáticas crônicas,135,Brasil,Ambos,Todas as idades (padronizado),2016,15.27,0,0,11,,
1680672,Ds biliares e da vesícula biliar,041 Ds biliares e da vesícula biliar,135,Brasil,Ambos,Todas as idades (padronizado),2011,2.96,0,0,41,,
1681753,Neoplasia não maligna da bexiga,047 Neoplasia não maligna da bexiga,135,Brasil,Ambos,Todas as idades (padronizado),1993,2.74,0,0,47,,
1680839,Pneumoconiose,102 Pneumoconiose,135,Brasil,Ambos,Todas as idades (padronizado),2010,0.24,0,0,102,,
1680873,Asma,046 Asma,135,Brasil,Ambos,Todas as idades (padronizado),1998,2.74,0,0,46,,
1680887,Anomalias congênitas,014 Anomalias congênitas,135,Brasil,Ambos,Todas as idades (padronizado),2006,12.46,0,0,14,,
1680899,Epilepsia,075 Epilepsia,135,Brasil,Ambos,Todas as idades (padronizado),2002,1.13,0,0,75,,
1680939,Raiva,123 Raiva,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.01,0,0,123,,
1680958,Meningite,029 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),1990,6.14,0,0,29,,
1680979,Câncer de pele não melanoma,068 Câncer de pele não melanoma,135,Brasil,Ambos,Todas as idades (padronizado),2012,1.26,0,0,68,,
1680980,Calor ambiental e exposição ao frio,093 Calor ambiental e exposição ao frio,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.5,0,0,93,,
1680982,Zika virus,133 Zika virus,135,Brasil,Ambos,Todas as idades (padronizado),2003,0,0,0,133,,
1681110,Outro câncer da faringe,062 Outro câncer da faringe,135,Brasil,Ambos,Todas as idades (padronizado),2005,1.66,0,0,62,,
1681189,Câncer cervical,030 Câncer cervical,135,Brasil,Ambos,Todas as idades (padronizado),2010,4.71,0,0,30,,
1681458,Encefalite,097 Encefalite,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.45,0,0,97,,
1681527,Raiva,133 Raiva,135,Brasil,Ambos,Todas as idades (padronizado),2017,0,0,0,133,,
1681669,Out ds tropicais negligenciadas,116 Out ds tropicais negligenciadas,135,Brasil,Ambos,Todas as idades (padronizado),1998,0.07,0,0,116,,
1681705,Meningite,035 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),1997,4.84,0,0,35,,
1681882,Câncer cervical,027 Câncer cervical,135,Brasil,Ambos,Todas as idades (padronizado),1995,6.56,0,0,27,,
1682020,Dengue,096 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),2014,0.28,0,0,96,,
1682024,Neoplasia não maligna da bexiga,047 Neoplasia não maligna da bexiga,135,Brasil,Ambos,Todas as idades (padronizado),1994,2.85,0,0,47,,
1682049,Câncer de nasofaringe,103 Câncer de nasofaringe,135,Brasil,Ambos,Todas as idades (padronizado),1996,0.24,0,0,103,,
1682053,Câncer de ovário,064 Câncer de ovário,135,Brasil,Ambos,Todas as idades (padronizado),1990,1.93,0,0,64,,
1682071,Aneurisma da aorta,032 Aneurisma da aorta,135,Brasil,Ambos,Todas as idades (padronizado),2009,4.5,0,0,32,,
1682144,D pulmonar obstrutiva crônica,005 D pulmonar obstrutiva crônica,135,Brasil,Ambos,Todas as idades (padronizado),2017,30.41,0,0,5,1,20171
1682147,Out ds da pele e tecidos subcutâneos,110 Out ds da pele e tecidos subcutâneos,135,Brasil,Ambos,Todas as idades (padronizado),2007,0.11,0,0,110,,
1682176,Câncer de esôfago,028 Câncer de esôfago,135,Brasil,Ambos,Todas as idades (padronizado),2017,4.84,0,0,28,,
1682323,Câncer de nasofaringe,100 Câncer de nasofaringe,135,Brasil,Ambos,Todas as idades (padronizado),2007,0.25,0,0,100,,
1682362,Infeções de vias aéreas superiores,112 Infeções de vias aéreas superiores,135,Brasil,Ambos,Todas as idades (padronizado),2000,0.09,0,0,112,,
1682372,Câncer de Laringe,048 Câncer de Laringe,135,Brasil,Ambos,Todas as idades (padronizado),2007,2.38,0,0,48,,
1682556,Out ds respiratórias crônicas,088 Out ds respiratórias crônicas,135,Brasil,Ambos,Todas as idades (padronizado),1994,0.63,0,0,88,,
